question_idx,question,answer,context,title,keyword,article_url
disease_9558,Khi nào phụ nữ có nguy cơ mắc bệnh tiểu đường thai kỳ?,Phụ nữ có nguy cơ mắc bệnh tiểu đường thai kỳ khi có một hoặc nhiều yếu tố nguy cơ nêu trên.,"Bất kì phụ nữ nào cũng có thể mắc bệnh, nhưng bạn có nguy cơ mắc cao hơn người khác nếu: - Béo phì.
- Trước đây bạn đã từng sinh một em bé năng trên 4 kg.
- Bạn bị đái tháo đường thai kỳ trong lần mang thai trước.
- Tuổi mẹ khi mang thai > 40 tuổi.
- Có người thân (cha, mẹ, anh chị em ruột …) bị đái tháo đường tuýp 2.
- Bị rối loạn dung nạp glucose, rối loạn đường huyết lúc đói.
- Tiền căn bị thai lưu 3 tháng cuối thai kì không rõ nguyên nhân.
- Tiên căn sinh con bị dị tật trước đây.
- Tăng cân quá nhiều trong thai kì.
- Rối loạn phóng noãn kiểu buồng trứng đa nang.
- Sử dụng thuốc: corticosteroids, thuốc kháng virus, hoặc nhiễm HIV.
- Yếu tố chủng tộc: người Phi, người Ấn, người châu Á, người gốc Tây Ban Nha, người ở các đảo thuộc Thái Bình Dương.",Đối tượng nguy cơ cao bị tiểu đường thai kì,Tiểu đường thai kỳ,https://youmed.vn/tin-tuc/dai-thao-duong-thai-ki/
disease_15310,Hậu quả tiêm insulin nhưng quên ăn là gì?,"Nếu tiêm insulin nhưng lại quên ăn, bệnh nhân có thể bị hạ đường huyết.","Điều trị đái tháo đường loại 1 cần tiêm insulin hằng ngày. Hầu hết những người mắc đái tháo đường type 1 cần hai đến bốn mũi tiêm mỗi ngày Không những tiêm insulin mà người bệnh còn cần có một chế độ ăn uống hợp lý. Nếu một người tiêm insulin nhưng lại quên ăn, họ có thể bị hạ đường huyết. Nếu dùng quá ít insulin hoặc ăn quá nhiều thì lại có thể bị nhiễm toan ceton Một chế độ ăn uống lành mạnh và tập thể dục thường xuyên rất quan trọng đối với mọi người, đặc biệt đối với những người mắc bệnh đái tháo đường. Một chế độ ăn uống lành mạnh cho người mắc bệnh đái tháo đường type 1 giúp giữ lượng glucose trong máu tương đối ổn định. Để giữ cho lượng đường trong máu ở mức bình thường và tương đối ổn định. Một người mắc bệnh tiểu đường loại 1 thường được khuyên nên ăn, tập thể dục và dùng insulin vào cùng một thời điểm mỗi ngày. Thói quen thường xuyên giúp giữ mức glucose trong phạm vi bình thường. Những người mắc bệnh tiểu đường loại 1 nên tập thể dục thường xuyên. Tập thể dục giúp bảo vệ sức khỏe và giúp hệ tim mạch khỏe mạnh. Ngoài ra, tập thể dục thường xuyên giúp kiểm soát lượng đường trong máu. Tuy nhiên bạn cần hỏi bác sĩ của bạn khi nào nên tập thể dục, tập bao nhiêu là đủ?",Điều trị đái tháo đường type 1,Đái tháo đường type 1,https://youmed.vn/tin-tuc/dai-thao-duong-tuyp-1/
disease_9572,"Trong quá trình làm nghiệm pháp, thai phụ cần lưu ý những vấn đề gì?","Trong thời gian làm nghiệm pháp thai phụ không ăn uống gì thêm, được ngồi nghỉ ngơi trong phòng làm nghiệm pháp hoặc đi lại nhẹ nhàng trong khuôn viên bệnh viện.","- Ba ngày trước khi tiến hành nghiệm pháp chẩn đoán, không ăn chế độ ăn có quá nhiều glucid cũng như không ăn kiêng nhằm tránh ảnh hưởng nghiệm pháp.
- Nhịn đói 8 – 12 giờ trước khi làm nghiệm pháp.
- Lấy 2ml máu tĩnh mạch, định lượng glucose trong huyết tương lúc đói trước khi làm nghiệm pháp.
- Uống ly nước đường đã được chuẩn bị sẵn, uống trong vòng 5 phút.
- Lấy 2ml máu tĩnh mạch, định lượng glucose trong huyết tương ở 2 thời điểm 1 giờ và 2 giờ sau uống nước glucose.
- Trong thời gian làm nghiệm pháp thai phụ không ăn uống gì thêm, được ngồi nghỉ ngơi trong phòng làm nghiệm pháp hoặc đi lại nhẹ nhàng trong khuôn viên bệnh viện trong thời gian làm nghiệm pháp.",Tầm soát đái tháo đường thai kì như thế nào? - Hướng dẫn thực hiện nghiệm pháp dung nạp 75 gram Glucose – 2 giờ,Tiểu đường thai kỳ,https://youmed.vn/tin-tuc/dai-thao-duong-thai-ki/
disease_15322,Có bao nhiêu đỉnh tuổi khởi phát đối với tiểu đường type 1?,"Tiểu đường type 1 có 2 đỉnh tuổi khởi phát, một đỉnh vào khoảng 4-7 tuổi và đỉnh tiếp theo vào khoảng 10-14 tuổi.",Bệnh nhân đái tháo đường type 2 thường khởi phát sau tuổi dậy thì. Tuổi biểu hiện của tiểu đường type 1 có 2 đỉnh là khoảng từ 4-7 tuổi và đỉnh trước hoặc ngay sau dậy thì 10-14 tuổi.,Phân biệt đái tháo đường type 1 và 2 - Tuổi,Đái tháo đường type 1,https://youmed.vn/tin-tuc/dai-thao-duong-tuyp-1/
disease_90,Các phương pháp điều trị nào có thể được sử dụng để giảm tải áp lực lên vùng da loét ở bệnh nhân đái tháo đường?,"Các phương pháp điều trị có thể được sử dụng để giảm tải áp lực lên vùng da loét ở bệnh nhân đái tháo đường bao gồm sử dụng dụng cụ nẹp chân, bó bột chuyên dụng, nạng hoặc xe lăn để hỗ trợ di chuyển.","Để vết loét nhanh lành, các vết loét bàn chân phải được làm giảm áp lực tì đè, hay còn gọi là “giảm tải”. Bạn có thể được yêu cầu mang các dụng cụ nẹp chân, bó bột chuyên dụng, sử dụng nạng hoặc xe lăn để hỗ trợ di chuyển. Các thiết bị này sẽ làm giảm áp lực và kích ứng lên vùng da bị loét. Từ đó giúp đẩy nhanh quá trình lành vết thương.",Điều trị loét chân ở bệnh nhân đái tháo đường - Giảm tải áp lực lên vùng da loét,Biến chứng tiểu đường gây loét da,https://youmed.vn/tin-tuc/bien-chung-tieu-duong-gay-loet-da/
disease_15344,Đái tháo đường típ 1 có đặc điểm gì?,"Đái tháo đường típ 1 được đặc trưng bởi sự phá hủy các tế bào beta trong tuyến tụy, dẫn đến nồng độ insulin trong cơ thể cực kỳ thấp.","Lý do chính làm tăng nồng độ đường trong máu là do sự thiếu hụt insulin (một loại hormone từ tuyến tụy giúp đưa glucose vào tế bào) một cách tuyệt đối hoặc tương đối (hay còn gọi là đề kháng insulin). Từ đó, đái tháo đường được phân thành các loại như sau: Đái tháo đường típ 1: được đặc trưng bởi sự phá hủy các tế bào beta trong tuyến tụy (tế bào tiết ra insulin), thường là thứ phát sau một quá trình tự miễn. Kết quả là các tế bào beta bị mất chức năng gần như hoàn toàn, dẫn đến nồng độ insulin là cực kỳ thấp trong cơ thể. Loại đái tháo đường này thường khởi phát một cách rầm rộ và dễ nhận biết. Đái tháo đường típ 2: có liên quan đến sự đề kháng insulin của cơ thể. Nghĩa là cơ thể không thể duy trì nồng độ đường trong máu một cách ổn định với cùng một lượng insulin như ở người bình thường. Đái tháo đường thai kỳ: được phát triển trong thời kỳ mang thai. Điều đặc biệt ở loại đái tháo đường này là đường huyết người mẹ có thể trở về bình thường sau khi sinh con. Đái tháo đường do nguyên nhân khác: - Bệnh lý đơn gen: đái tháo đường khởi phát khi trưởng thành ở người trẻ, hoặc đái tháo đường sơ sinh.
- Bệnh tuyến tụy ngoại tiết: bệnh lý viêm tụy mạn, ứ đọng sắt trong cơ thể…
- Đái tháo đường liên quan đến việc sử dụng thuốc: ví dụ các thuốc điều trị căn bệnh thế kỷ HIV/AIDS, hoặc sau khi sử dụng corticosteroid (hay thường được gọi là “đề sa”)…
- Các bệnh lý liên quan đến nội tiết: u tủy thượng thận, to đầu chi, hội chứng Cushing… Gần đây, người ta còn đưa ra khái niệm “tiền đái tháo đường”: dùng để chỉ những người có lượng đường trong máu cao hơn bình thường, nhưng chưa đủ tiêu chuẩn để chẩn đoán đái tháo đường. Phân loại này đặc biệt được coi trọng vì có tới khoảng 70% người được chẩn đoán tiền đái tháo đường sẽ diễn tiến thành đái tháo đường típ 1 trong vòng 10 năm nếu không được điều trị.1",Tổng quan về bệnh tiểu đường - Phân loại đái tháo đường,Đái tháo đường,https://youmed.vn/tin-tuc/cac-dau-hieu-nhan-biet-va-chan-doan-dai-thao-duong/
disease_9547,Tiểu đường thai kỳ là mối quan tâm của đối tượng nào?,Tiểu đường thai kỳ là mối quan tâm của rất nhiều chị em phụ nữ.,"Tiểu đường thai kỳ là mối quan ngại của rất nhiều chị em phụ nữ. Do vậy, việc hiểu rõ nguyên nhân tiểu đường thai kỳ cũng như cách phòng tránh tiểu đường thai kỳ là vô cùng cần thiết. Hy vọng bài viết dưới đây đã phần nào giúp các mẹ bầu hiểu rõ hơn về vấn đề này và biết cách xây dựng chế độ sinh hoạt phù hợp để kiểm soát tình trạng bệnh.",Kết luận,Tiểu đường thai kỳ (Đái tháo đường thai kỳ),https://youmed.vn/tin-tuc/nguyen-nhan-tieu-duong-thai-ky/
disease_15327,Bệnh đái tháo đường tuýp 2 là gì?,Tiêu đường type 2 là một bệnh lý mãn tính khiến lượng đường trong máu liên tục tăng cao.,"Tiểu đường type 2 (hay đái tháo đường không phụ thuộc insulin) là một bệnh lý mãn tính khiến lượng đường trong máu liên tục tăng cao. Khị bị đái tháo đường tuýp 2, cơ thể trở nên kháng lại insulin. Đây là một loại hormon giúp cơ thể sử dụng đường hiệu quả. Đái tháo đường tuýp 1 thường khởi phát ở người trẻ và có thường có yếu tố di truyền, bẩm sinh. Trong khi đó, đái tháo đường type 2 lại thường gặp ở lứa tuổi trên 40. Bạn có thể tìm hiểu thêm: Người tiểu đường nên ăn gì để ổn định đường huyết?",Đái tháo đường type 2 là gì?,Đái tháo đường type 2,https://youmed.vn/tin-tuc/nhung-dieu-can-biet-ve-dai-thao-duong-type-2/
disease_73,Biến chứng loét chân ở bệnh nhân tiểu đường có thể dẫn đến những biến chứng nguy hiểm nào?,"Biến chứng loét chân ở bệnh nhân tiểu đường nếu không được điều trị có thể dẫn đến những biến chứng nguy hiểm như nhiễm trùng bàn chân, biến dạng bàn chân, hoại tử ngón chân – bàn chân.","Vết loét da ở bệnh nhân tiểu đường (hay còn gọi là đái tháo đường – ĐTĐ) là một trong các biến chứng phổ biến và dễ quan sát thấy. Thường gặp ở cả bệnh nhân đái tháo đường típ 1 và đái tháo đường típ 2. Đây là những vết thương hở thường quan sát thấy ở chân của bệnh nhân ĐTĐ. Do đó được gọi là biến chứng loét chân ở bệnh nhân ĐTĐ hay bệnh lý bàn chân đái tháo đường. Bệnh lý bàn chân ĐTĐ là một trong những biến chứng nghiêm trọng nhất của bệnh ĐTĐ. Ước tính có khoảng 15% bệnh nhân ĐTĐ sẽ bị loét chân trong suốt thời gian mắc bệnh.1 Loét chân nếu không được điều trị có thể dẫn đến những biến chứng nguy hiểm như nhiễm trùng bàn chân, biến dạng bàn chân, hoại tử ngón chân – bàn chân… Biến chứng tiểu đường gây loét da chân là nguyên nhân phổ biến nhất gây ra tình trạng cắt cụt chi dưới không do chấn thương hiện nay. Nguy cơ cắt cụt chi dưới ở bệnh nhân ĐTĐ cao hơn từ 15 đến 46 lần so với những người không mắc ĐTĐ. Ngoài ra, các biến chứng bàn chân ĐTĐ cũng gây ra tỷ lệ tái loét cao.2 Xem thêm: Tiểu đường và những biến chứng nguy hiểm",Tổng quan về tình trạng biến chứng tiểu đường gây loét da,Biến chứng tiểu đường gây loét da,https://youmed.vn/tin-tuc/bien-chung-tieu-duong-gay-loet-da/
disease_9470,Vòng bụng đạt chuẩn của nữ giới và nam giới khi điều trị tiền đái tháo đường là bao nhiêu?,"Vòng bụng đạt chuẩn của nữ giới là < 80 cm, của nam giới là < 90 bụng.","- Mục tiêu HbA1c: < 5,7%.
- Giảm cân được ít nhất 3 – 7% cân nặng ở người thừa cân/béo phì và duy trì ở mức đó.
- Vòng bụng < 80 cm với nữ giới, < 90 bụng với nam giới.
- Đạt được hoạt động thể lực cường độ trung bình tối thiểu 30 phút/ngày, ít nhất 5 ngày mỗi tuần.
- Kiểm soát tốt các yếu tố nguy cơ tim mạch (nếu có) bao gồm tăng huyết áp, rối loạn mỡ máu và bỏ hút thuốc lá.",Điều trị tiền đái tháo đường - Mục tiêu điều trị1 2 3,Tiền đái tháo đường,https://youmed.vn/tin-tuc/tien-dai-thao-duong/
disease_6600,Những đối tượng nào dễ bị rối loạn cương dương (bất lực) hơn so với người khác?,"Bệnh nhân đái tháo đường, đặc biệt là những người có đường huyết không kiểm soát và những người có các biến chứng của bệnh đái tháo đường.",Bệnh nhân đái tháo đường dễ bị bất lực hơn người khác. Điều này đặc biệt chính xác ở các đối tượng có đường huyết không kiểm soát. Các đối tượng có những biến chứng của đái tháo đường cũng vậy.,Những yếu tố nào có thể khiến nam giới bị rối loạn cương dương - Đái tháo đường,Rối loạn cương dương,https://youmed.vn/tin-tuc/roi-loan-cuong-cuong/
disease_15326,Đái tháo đường type 1 có thể gây ra hậu quả gì nếu không được điều trị kịp thời?,Đái tháo đường type 1 nếu không được chẩn đoán và chữa trị kịp thời có thể gây ảnh hưởng lớn đến sức khỏe và tính mạng của bệnh nhân.,"Đái tháo đường type 2 thường có những bệnh đi kèm như dày sừng tăng sắc tố, tăng huyết áp, rối loạn lipid máu, buồng trứng đa nang. Hiện tượng dày sừng và tăng sắt tố da ở bệnh nhân đái tháo đường type 2 Đái tháo đường type 1 nếu không được chẩn đoán và chữa trị kịp thời có thể gây ảnh hưởng lớn đến sức khỏe và tính mạng của bệnh nhân. Mọi thông tin trên đều mang tính chất tham khảo, bạn cần đi khám và liên hệ trực tiếp với bác sĩ của mình khi cần.",Phân biệt đái tháo đường type 1 và 2 - Những đặc điểm khác,Đái tháo đường type 1,https://youmed.vn/tin-tuc/dai-thao-duong-tuyp-1/
disease_84,Bác sĩ sẽ chỉ định những loại thuốc nào cho bệnh nhân?,Bác sĩ sẽ chỉ định các loại thuốc phù hợp với tình trạng bệnh của bệnh nhân.,"Khi phát hiện có vết loét bàn chân, bệnh nhân ĐTĐ không nên tự điều trị tại nhà mà cần đến ngay bệnh viện, hoặc cơ sở y tế để được khám và điều trị kịp thời. Tùy mức độ, bệnh nhân sẽ được bác sĩ chỉ định dùng một số loại thuốc, hướng dẫn chăm sóc vết thương để tránh biến chứng nặng hơn.",Loét da chân do tiểu đường có thể tự điều trị tại nhà được không?,Biến chứng tiểu đường gây loét da,https://youmed.vn/tin-tuc/bien-chung-tieu-duong-gay-loet-da/
disease_87,"Ngoài kiểm soát đường huyết, còn cần thực hiện những biện pháp nào để ngăn ngừa nhiễm trùng vết loét?","Cần băng và giữ cho vết loét sạch sẽ, rửa vết thương hàng ngày, sử dụng băng gạc thích hợp, tránh đi chân đất.","Để vết loét không bị nhiễm trùng, điều quan trọng cần phải: - Kiểm soát đường huyết một cách chặt chẽ.
- Băng và giữ cho vết loét sạch sẽ.
- Rửa, làm sạch vết thương hàng ngày, sử dụng băng gạc thích hợp.
- Tránh đi chân đất. Không phải tất cả các vết loét đều bị nhiễm trùng. Tuy nhiên, nếu tình trạng nhiễm trùng vết loét xảy ra, bác sĩ có thể phải sử dụng kháng sinh, chăm sóc vết thương, và cho chỉ định nhập viện. Cần lưu ý, không nên sử dụng dung dịch betadine đậm đặc, oxy già, và ngâm chân trong nước. Vì những phương pháp này có thể dẫn đến các biến chứng nặng nề hơn.",Điều trị loét chân ở bệnh nhân đái tháo đường - Ngăn ngừa nhiễm trùng,Biến chứng tiểu đường gây loét da,https://youmed.vn/tin-tuc/bien-chung-tieu-duong-gay-loet-da/
disease_15347,Đái tháo đường típ 2 là gì?,"Đái tháo đường típ 2 là một loại bệnh tiểu đường phổ biến nhất, chiếm tỷ lệ tới gần 90 – 95% và chủ yếu xuất hiện ở người trung niên và lớn tuổi.","Đặc điểm của loại này là các tế bào của cơ thể không phản ứng bình thường với insulin (hay còn gọi là đề kháng insulin). Vì cơ thể vẫn sản xuất được insulin và bệnh có thể được điều trị với các loại thuốc uống và thuốc tiêm khác. Vì vậy, nó còn được gọi là bệnh đái tháo đường không phụ thuộc insulin. Đến nay, khoa học vẫn chưa hiểu hết về cơ chế của đái tháo tháo đường típ 2, mặc dù nhiều tác giả cho rằng các yếu tố môi trường và di truyền đóng một vai trò trong sự phát triển bệnh lý này. Bên cạnh đó, thừa cân/béo phì cũng đã được chứng minh có liên quan chặt chẽ đến cơ chế hình thành đái tháo đường típ 2. Đây là loại bệnh tiểu đường phổ biến nhất với tỷ lệ tới gần 90 – 95% và chủ yếu xuất hiện ở người trung niên và lớn tuổi.3",Nguyên nhân bệnh tiểu đường - Đái tháo đường típ 2,Đái tháo đường,https://youmed.vn/tin-tuc/cac-dau-hieu-nhan-biet-va-chan-doan-dai-thao-duong/
disease_9563,Tất cả phụ nữ có nên tầm soát đái tháo đường thai kì hay không?,"Mặc dù còn một vài vấn đề chưa được thống nhất, nhưng hầu như các tổ chức chuyên môn trên thế giới khuyến cáo tất cả các phụ nữ đều nên tầm soát tiểu đường thai kỳ.","- Yếu tố thai phụ: lớn tuổi, nhiều con, béo phì trước khi có thai, tăng cân quá mức trong thai kỳ, hội chứng buồng trứng đa nang.
- Tiền sử trong gia đình thế hệ thứ nhất.
- Tiền sử sản khoa: thai lưu, sinh con to, tiểu đường thai kỳ trong lần sinh trước.
- Các yếu tố trong thai kỳ: tăng huyết áp, đa thai. Mặc dù còn một vài vấn đề chưa được thống nhất, nhưng hầu như các tổ chức chuyên môn trên thế giới khuyến cáo tất cả các phụ nữ đều nên tầm soát đái tháo đường thai kì.",Tầm soát đái tháo đường thai kì như thế nào? - Đối tượng tầm soát,Tiểu đường thai kỳ,https://youmed.vn/tin-tuc/dai-thao-duong-thai-ki/
disease_6602,Để phòng ngừa tình trạng rối loạn cương dương ở nam giới bị đái tháo đường thì cần lưu ý những điều gì?,"Kiểm soát tốt đường huyết, theo dõi và điều trị các biến chứng của đái tháo đường, duy trì chế độ ăn uống lành mạnh và luyện tập thể dục thường xuyên.",Bệnh nhân đái tháo đường dễ bị bất lực hơn người khác. Điều này đặc biệt chính xác ở các đối tượng có đường huyết không kiểm soát. Các đối tượng có những biến chứng của đái tháo đường cũng vậy.,Những yếu tố nào có thể khiến nam giới bị rối loạn cương dương - Đái tháo đường,Rối loạn cương dương,https://youmed.vn/tin-tuc/roi-loan-cuong-cuong/
disease_191,Metformin có chức năng gì chính?,Metformin được sử dụng để điều trị bệnh tiểu đường loại 2 và hội chứng buồng trứng đa nang.,"Metformin là một loại thuốc dùng để điều trị bệnh tiểu đường loại 2. Nó cũng điều trị hội chứng buồng trứng đa nang bằng cách cải thiện nồng độ insulin. Nếu bạn bị tiền tiểu đường, metformin cũng có thể làm chậm quá trình tiến triển thành bệnh tiểu đường loại 2. Đồng thời có thể giúp giảm cân.",Điều trị hội chứng buồng trứng đa nang - Metformin,Buồng trứng đa nang,https://youmed.vn/tin-tuc/chan-doan-va-dieu-tri-hoi-chung-buong-trung-da-nang-nhu-the-nao/
disease_15337,Đối với bệnh nhân mắc tiểu đường type 1 và type 2 sẽ có những phương pháp điều trị khác nhau như thế nào?,"Đối với bệnh nhân mắc tiểu đường type 1, bệnh nhân sẽ phải chích insulin, trong khi bệnh nhân mắc tiểu đường tuýp 2 sẽ có phác đồ điều trị với thuốc uống phù hợp.","Khi có các triệu chứng nghi ngờ bị tiểu đường, bạn cần đến gặp bác sĩ. Bác sĩ sẽ cho bạn làm các xét nghiệm máu để xác định chỉ số đường huyết. Xét nghiệm nên được thực hiện ở ít nhất 2 thời điểm khác nhau. Nếu có một trong các tiêu chí dưới đây thì bạn sẽ được chẩn đoán mắc đái tháo đường: - Nồng đột đường đo được ở bất kì thời điểm nào trong ngày ≥ 200 mg/dl kèm theo các triệu chứng như: uống nước nhiều, tiểu nhiều, khát nhiều, mệt mỏi;
- Đường huyết lúc đói ≥ 126 mg/dL (nhịn đói ít nhất 8 tiếng);
- Đường huyết hai giờ sau uống dung dịch 75g glucose ≥ 200 mg/dl. Sau khi được chẩn đoán bệnh, bạn có thể cần phải làm thêm một số xét nghiệm để giúp phân biệt đái tháo đường type 1 hay type 2. Mục tiêu là để đưa ra kế hoạch điều trị phù hợp. Với đái tháo đường type 1, bệnh nhân sẽ phải chích insulin. Trong khi đái tháo đường tuýp 2 sẽ có phác đồ điều trị với thuốc uống phù hợp. Xem thêm: Xét nghiệm tiểu đường thai kỳ và những điều bạn cần biết",Đo đường huyết để xác định tiểu đường type 2,Đái tháo đường type 2,https://youmed.vn/tin-tuc/nhung-dieu-can-biet-ve-dai-thao-duong-type-2/
disease_15332,"Những triệu chứng nặng hơn, lâu dài của đái tháo đường là gì?","Vết thương lâu lành; Xuất hiện vùng da tối màu; Đau tê bàn chân, các đầu ngón tay, ngón chân,…","Các biểu hiện của tiểu đường type 2 thường không rầm rộ như đái tháo đường type 1. Bệnh thường tiến triển âm thầm ở giai đoạn đầu. Vì thế, các triệu chứng ban đầu có thể dễ dàng bị lờ đi. Khi mắc bệnh đái tháo đường type 2, cơ thể không thể sử dụng đường một cách hiệu quả để tạo năng lượng. Nó buộc phải tận dụng những nguồn năng lượng thay thế khác lấy từ mô, cơ bắp,… Đây chính là nguyên nhân làm xuất hiện các triệu chứng điển hình của tiểu đường type 2. Những triệu chứng thường gặp của đái tháo đường type 2 bao gồm: - Thường xuyên khát nước, đi tiểu nhiều;
- Đói liên tục;
- Mệt mỏi, chóng mặt;
- Nhìn mờ;
- Khô miệng;
- Ngứa ngáy ngoài da. Càng về sau, các triệu chứng tiểu đường sẽ càng trầm trọng hơn. Nếu lượng đường trong cơ thể cứ tăng cao trong thời gian dài, sẽ xuất hiện các triệu chứng nặng hơn như: vết thương lâu lành; xuất hiện vùng da tối màu; đau tê bàn chân, các đầu ngón tay, ngón chân,… Bạn có thể tìm hiểu thêm: Tìm hiểu về xét nghiệm tiểu đường và tầm soát đái tháo đường type 2",Triệu chứng đái tháo đường type 2,Đái tháo đường type 2,https://youmed.vn/tin-tuc/nhung-dieu-can-biet-ve-dai-thao-duong-type-2/
disease_15329,Đái tháo đường type 2 thường xảy ra ở lứa tuổi nào?,Đái tháo đường tuýp 2 thường xảy ra ở lứa tuổi trên 40.,"Tiểu đường type 2 (hay đái tháo đường không phụ thuộc insulin) là một bệnh lý mãn tính khiến lượng đường trong máu liên tục tăng cao. Khị bị đái tháo đường tuýp 2, cơ thể trở nên kháng lại insulin. Đây là một loại hormon giúp cơ thể sử dụng đường hiệu quả. Đái tháo đường tuýp 1 thường khởi phát ở người trẻ và có thường có yếu tố di truyền, bẩm sinh. Trong khi đó, đái tháo đường type 2 lại thường gặp ở lứa tuổi trên 40. Bạn có thể tìm hiểu thêm: Người tiểu đường nên ăn gì để ổn định đường huyết?",Đái tháo đường type 2 là gì?,Đái tháo đường type 2,https://youmed.vn/tin-tuc/nhung-dieu-can-biet-ve-dai-thao-duong-type-2/
disease_15394,Kiểm soát lượng đường trong máu có vai trò như thế nào đối với phụ nữ mắc đái tháo đường thai kỳ?,Kiểm soát lượng đường trong máu của mẹ bầu là điều cần thiết để giữ cho thai nhi khỏe mạnh và tránh các biến chứng trong quá trình sinh nở.,"Đái tháo đường típ 1 Trong tiểu đường típ 1, cơ thể bệnh nhân thiếu insulin một cách tuyệt đối. Vì vậy, việc sử dụng insulin thông qua tiêm hàng ngày hoặc bơm insulin là phương pháp điều trị chính. Bên cạnh đó, bác sĩ điều trị cũng sẽ hướng dẫn bệnh nhân tính lượng calo nạp vào, và lượng insulin cần thiết để kiểm soát lượng calo đó. Ghép tụy có thể là một lựa chọn thứ hai cho các bệnh nhân đái tháo đường típ 1. Việc cấy ghép tuyến tụy thành công giúp loại bỏ nhu cầu điều trị bằng insulin. Tuy nhiên, không phải lúc nào các ca cấy ghép cũng thành công – và những quy trình này tiềm ẩn nhiều rủi ro. Người bệnh sẽ cần dùng thuốc ức chế miễn dịch trong suốt phần đời còn lại của mình, để ngăn chặn quá trình thải ghép. Những loại thuốc này có thể gây tác dụng phụ nghiêm trọng, đó là lý do tại sao cấy ghép thường chỉ được dành cho những người mắc bệnh tiểu đường không kiểm soát được, hoặc những người cũng cần ghép thận… Đái tháo đường típ 2 Ngoài việc sử dụng insulin, còn có thể sử dụng các liệu pháp khác nhằm làm tăng sự nhạy cảm với insulin, hoặc tăng tiết insulin của tuyến tụy. Các phân nhóm thuốc cụ thể bao gồm: - Biguanide (metformin).
- Sulfonylureas.
- Thuốc ức chế kênh đồng vận chuyển SGLT-2.
- Thuốc ức chế DPP-4.
- Thuốc đồng vận GLP-1.
- Meglitinides.
- Thiazolidinediones.
- Thuốc ức chế alpha-glucosidase. Các bác sĩ sẽ kê đơn tùy thuộc vào mức đường huyết cũng như các bệnh lý đi kèm của từng bệnh nhân. Ví dụ, khi bệnh nhân đái tháo đường típ 2 có kèm suy tim, nhóm thuốc được ưu tiên sử dụng là ức chế kênh đồng vận chuyển SGLT-2.7 Đái tháo đường thai kỳ Kiểm soát lượng đường trong máu của mẹ bầu là điều cần thiết để giữ cho thai nhi khỏe mạnh và tránh các biến chứng trong quá trình sinh nở. Ngoài việc duy trì chế độ ăn uống lành mạnh và tập thể dục, kế hoạch điều trị còn bao gồm việc theo dõi một cách nghiêm ngặt lượng đường trong máu và trong một số trường hợp, người mẹ cần phải được điều trị bằng insulin. Có thể thấy, nguyên nhân gây bệnh tiểu đường rất đa dạng và phức tạp. Vì vậy, chúng ta cần tìm đúng cơ chế bệnh sinh để có hướng điều trị phù hợp. Khi có các dấu hiệu nghi ngờ mắc đái tháo đường, hãy đến gặp bác sĩ để được tư vấn và chẩn đoán bệnh một cách kịp thời. Người bệnh đái tháo đường không những cần phải tuân thủ việc dùng thuốc, mà còn phải thay đổi lối sống để đạt được hiệu quả điều trị tối ưu.",Phương pháp điều trị đối với các dạng đái tháo đường - Điều trị dùng thuốc cho từng phân loại đái tháo đường,Đái tháo đường,https://youmed.vn/tin-tuc/cac-dau-hieu-nhan-biet-va-chan-doan-dai-thao-duong/
disease_89,"Để vết loét ở bàn chân do bệnh đái tháo đường nhanh lành, cần phải làm gì đối với vùng da bị loét?","Để vết loét ở bàn chân do bệnh đái tháo đường nhanh lành, cần phải giảm tải áp lực tì đè lên vùng da bị loét.","Để vết loét nhanh lành, các vết loét bàn chân phải được làm giảm áp lực tì đè, hay còn gọi là “giảm tải”. Bạn có thể được yêu cầu mang các dụng cụ nẹp chân, bó bột chuyên dụng, sử dụng nạng hoặc xe lăn để hỗ trợ di chuyển. Các thiết bị này sẽ làm giảm áp lực và kích ứng lên vùng da bị loét. Từ đó giúp đẩy nhanh quá trình lành vết thương.",Điều trị loét chân ở bệnh nhân đái tháo đường - Giảm tải áp lực lên vùng da loét,Biến chứng tiểu đường gây loét da,https://youmed.vn/tin-tuc/bien-chung-tieu-duong-gay-loet-da/
